,building,greenery,img
1541,5.855,20.6,masks\TRAIN_1541.png
1542,6.559,69.09,masks\TRAIN_1542.png
1543,2.728,19.213,masks\TRAIN_1543.png
1544,2.367,13.013,masks\TRAIN_1544.png
1545,6.493,9.682,masks\TRAIN_1545.png
1546,10.788,24.354,masks\TRAIN_1546.png
1547,3.198,4.817,masks\TRAIN_1547.png
1548,12.412,31.348,masks\TRAIN_1548.png
1549,16.006,11.247,masks\TRAIN_1549.png
1550,1.142,30.575,masks\TRAIN_1550.png
1551,1.282,33.418,masks\TRAIN_1551.png
1552,12.528,18.589,masks\TRAIN_1552.png
1553,3.923,73.919,masks\TRAIN_1553.png
1554,3.456,72.199,masks\TRAIN_1554.png
1555,2.767,19.46,masks\TRAIN_1555.png
1556,17.605,13.918,masks\TRAIN_1556.png
1557,4.692,5.829,masks\TRAIN_1557.png
1558,10.998,18.233,masks\TRAIN_1558.png
1559,4.05,18.641,masks\TRAIN_1559.png
1560,6.923,41.365,masks\TRAIN_1560.png
1561,3.62,27.531,masks\TRAIN_1561.png
1562,1.172,64.837,masks\TRAIN_1562.png
1563,3.831,68.199,masks\TRAIN_1563.png
1564,1.555,46.501,masks\TRAIN_1564.png
1565,3.688,23.195,masks\TRAIN_1565.png
1566,13.961,10.531,masks\TRAIN_1566.png
1567,19.104,8.272,masks\TRAIN_1567.png
1568,1.964,90.657,masks\TRAIN_1568.png
1569,4.079,46.252,masks\TRAIN_1569.png
1570,2.439,34.1,masks\TRAIN_1570.png
1571,12.334,10.481,masks\TRAIN_1571.png
1572,10.005,55.118,masks\TRAIN_1572.png
1573,5.236,67.25,masks\TRAIN_1573.png
1574,2.947,23.341,masks\TRAIN_1574.png
1575,1.135,34.905,masks\TRAIN_1575.png
1576,3.469,77.98,masks\TRAIN_1576.png
1577,26.121,9.219,masks\TRAIN_1577.png
1578,3.416,22.647,masks\TRAIN_1578.png
1579,1.679,72.068,masks\TRAIN_1579.png
1580,8.543,18.538,masks\TRAIN_1580.png
1581,13.598,12.554,masks\TRAIN_1581.png
1582,6.572,29.331,masks\TRAIN_1582.png
1583,9.051,47.754,masks\TRAIN_1583.png
1584,1.22,74.669,masks\TRAIN_1584.png
1585,2.095,71.679,masks\TRAIN_1585.png
1586,14.484,24.442,masks\TRAIN_1586.png
1587,12.667,29.206,masks\TRAIN_1587.png
1588,1.271,69.737,masks\TRAIN_1588.png
1589,6.068,29.553,masks\TRAIN_1589.png
1590,1.514,34.512,masks\TRAIN_1590.png
1591,2.07,34.271,masks\TRAIN_1591.png
1592,4.657,64.385,masks\TRAIN_1592.png
1593,1.498,60.289,masks\TRAIN_1593.png
1594,7.379,22.721,masks\TRAIN_1594.png
1595,16.455,7.595,masks\TRAIN_1595.png
1596,5.122,48.96,masks\TRAIN_1596.png
1597,8.184,26.162,masks\TRAIN_1597.png
1598,8.267,42.003,masks\TRAIN_1598.png
1599,2.041,63.832,masks\TRAIN_1599.png
1600,9.568,53.631,masks\TRAIN_1600.png
1601,8.424,73.892,masks\TRAIN_1601.png
1602,5.139,58.913,masks\TRAIN_1602.png
1603,1.298,36.607,masks\TRAIN_1603.png
1604,1.818,57.694,masks\TRAIN_1604.png
1605,13.631,16.584,masks\TRAIN_1605.png
1606,5.505,37.365,masks\TRAIN_1606.png
1607,1.277,83.197,masks\TRAIN_1607.png
1608,6.605,26.247,masks\TRAIN_1608.png
1609,7.309,36.245,masks\TRAIN_1609.png
1610,9.236,12.785,masks\TRAIN_1610.png
1611,10.063,11.692,masks\TRAIN_1611.png
1612,1.395,8.548,masks\TRAIN_1612.png
1613,4.207,75.357,masks\TRAIN_1613.png
1614,9.642,9.767,masks\TRAIN_1614.png
1615,1.691,49.229,masks\TRAIN_1615.png
1616,10.922,10.198,masks\TRAIN_1616.png
1617,1.673,21.479,masks\TRAIN_1617.png
1618,6.305,27.631,masks\TRAIN_1618.png
1619,6.08,23.027,masks\TRAIN_1619.png
1620,2.569,68.497,masks\TRAIN_1620.png
1621,3.347,47.864,masks\TRAIN_1621.png
1622,1.815,88.354,masks\TRAIN_1622.png
1623,6.932,43.451,masks\TRAIN_1623.png
1624,3.17,45.809,masks\TRAIN_1624.png
1625,4.29,12.338,masks\TRAIN_1625.png
1626,7.177,27.226,masks\TRAIN_1626.png
1627,22.086,8.646,masks\TRAIN_1627.png
1628,2.036,36.59,masks\TRAIN_1628.png
1629,1.801,42.709,masks\TRAIN_1629.png
1630,12.515,42.565,masks\TRAIN_1630.png
1631,2.424,42.635,masks\TRAIN_1631.png
1632,4.906,49.025,masks\TRAIN_1632.png
1633,3.715,49.528,masks\TRAIN_1633.png
1634,1.923,50.464,masks\TRAIN_1634.png
1635,2.588,50.756,masks\TRAIN_1635.png
1636,13.729,2.566,masks\TRAIN_1636.png
1637,9.709,52.841,masks\TRAIN_1637.png
1638,5.923,41.785,masks\TRAIN_1638.png
1639,10.17,23.487,masks\TRAIN_1639.png
1640,7.114,31.964,masks\TRAIN_1640.png
1641,3.27,49.955,masks\TRAIN_1641.png
1642,1.164,65.04,masks\TRAIN_1642.png
1643,7.01,62.196,masks\TRAIN_1643.png
1644,3.516,47.679,masks\TRAIN_1644.png
1645,5.485,8.235,masks\TRAIN_1645.png
1646,1.677,11.69,masks\TRAIN_1646.png
1647,2.611,74.555,masks\TRAIN_1647.png
1648,3.731,79.407,masks\TRAIN_1648.png
1649,2.886,9.217,masks\TRAIN_1649.png
1650,1.938,51.159,masks\TRAIN_1650.png
1651,3.933,14.112,masks\TRAIN_1651.png
1652,17.072,5.574,masks\TRAIN_1652.png
1653,6.21,43.813,masks\TRAIN_1653.png
1654,6.012,27.912,masks\TRAIN_1654.png
1655,5.362,33.891,masks\TRAIN_1655.png
1656,3.045,58.886,masks\TRAIN_1656.png
1657,12.232,14.951,masks\TRAIN_1657.png
1658,1.36,38.812,masks\TRAIN_1658.png
1659,6.752,45.617,masks\TRAIN_1659.png
1660,11.636,27.905,masks\TRAIN_1660.png
1661,3.322,8.181,masks\TRAIN_1661.png
1662,9.753,8.24,masks\TRAIN_1662.png
1663,4.327,27.385,masks\TRAIN_1663.png
1664,5.527,31.477,masks\TRAIN_1664.png
1665,1.181,50.461,masks\TRAIN_1665.png
1666,3.483,61.305,masks\TRAIN_1666.png
1667,12.046,12.697,masks\TRAIN_1667.png
1668,14.847,11.62,masks\TRAIN_1668.png
1669,3.499,31.493,masks\TRAIN_1669.png
1670,4.205,32.677,masks\TRAIN_1670.png
1671,2.289,79.248,masks\TRAIN_1671.png
1672,6.702,9.491,masks\TRAIN_1672.png
1673,3.992,30.459,masks\TRAIN_1673.png
1674,7.324,35.697,masks\TRAIN_1674.png
1675,3.166,60.678,masks\TRAIN_1675.png
1676,19.455,15.426,masks\TRAIN_1676.png
1677,9.146,47.785,masks\TRAIN_1677.png
1678,8.626,26.906,masks\TRAIN_1678.png
1679,10.493,53.745,masks\TRAIN_1679.png
1680,1.533,54.853,masks\TRAIN_1680.png
1681,1.192,42.298,masks\TRAIN_1681.png
1682,3.967,6.659,masks\TRAIN_1682.png
1683,4.205,35.082,masks\TRAIN_1683.png
1684,13.974,29.471,masks\TRAIN_1684.png
1685,2.361,44.236,masks\TRAIN_1685.png
1686,2.716,23.498,masks\TRAIN_1686.png
1687,8.531,39.783,masks\TRAIN_1687.png
1688,3.504,19.278,masks\TRAIN_1688.png
1689,10.256,11.421,masks\TRAIN_1689.png
1690,9.741,29.251,masks\TRAIN_1690.png
1691,5.903,53.959,masks\TRAIN_1691.png
1692,6.477,34.904,masks\TRAIN_1692.png
1693,2.764,55.185,masks\TRAIN_1693.png
1694,7.769,61.416,masks\TRAIN_1694.png
1695,6.662,13.903,masks\TRAIN_1695.png
1696,2.569,8.108,masks\TRAIN_1696.png
1697,5.464,15.793,masks\TRAIN_1697.png
1698,15.179,16.495,masks\TRAIN_1698.png
1699,9.811,17.98,masks\TRAIN_1699.png
1700,8.44,10.721,masks\TRAIN_1700.png
1701,2.698,67.058,masks\TRAIN_1701.png
1702,2.994,26.096,masks\TRAIN_1702.png
1703,12.292,7.0,masks\TRAIN_1703.png
1704,9.483,29.249,masks\TRAIN_1704.png
1705,8.84,47.53,masks\TRAIN_1705.png
1706,13.389,26.077,masks\TRAIN_1706.png
1707,8.381,35.643,masks\TRAIN_1707.png
1708,1.521,41.425,masks\TRAIN_1708.png
1709,2.075,55.93,masks\TRAIN_1709.png
1710,13.735,54.232,masks\TRAIN_1710.png
1711,5.598,30.681,masks\TRAIN_1711.png
1712,12.061,23.394,masks\TRAIN_1712.png
1713,2.065,61.044,masks\TRAIN_1713.png
1714,2.877,71.793,masks\TRAIN_1714.png
1715,3.139,23.533,masks\TRAIN_1715.png
1716,11.463,8.416,masks\TRAIN_1716.png
1717,2.561,14.417,masks\TRAIN_1717.png
1718,2.229,31.458,masks\TRAIN_1718.png
1719,8.091,60.548,masks\TRAIN_1719.png
1720,10.605,13.939,masks\TRAIN_1720.png
1721,1.508,87.855,masks\TRAIN_1721.png
1722,3.895,9.771,masks\TRAIN_1722.png
1723,1.774,36.31,masks\TRAIN_1723.png
1724,6.784,32.792,masks\TRAIN_1724.png
1725,2.99,29.833,masks\TRAIN_1725.png
1726,1.964,85.173,masks\TRAIN_1726.png
1727,2.557,33.957,masks\TRAIN_1727.png
1728,3.124,74.688,masks\TRAIN_1728.png
1729,10.398,17.913,masks\TRAIN_1729.png
1730,2.852,44.345,masks\TRAIN_1730.png
1731,6.361,22.866,masks\TRAIN_1731.png
1732,5.881,19.365,masks\TRAIN_1732.png
1733,3.388,68.533,masks\TRAIN_1733.png
1734,4.017,39.668,masks\TRAIN_1734.png
1735,2.282,45.948,masks\TRAIN_1735.png
1736,6.541,10.604,masks\TRAIN_1736.png
1737,6.403,52.721,masks\TRAIN_1737.png
1738,5.212,9.72,masks\TRAIN_1738.png
1739,6.705,49.226,masks\TRAIN_1739.png
1740,1.073,11.444,masks\TRAIN_1740.png
1741,1.071,8.584,masks\TRAIN_1741.png
1742,2.22,86.718,masks\TRAIN_1742.png
1743,5.628,50.626,masks\TRAIN_1743.png
1744,5.658,17.242,masks\TRAIN_1744.png
1745,2.686,37.392,masks\TRAIN_1745.png
1746,1.245,67.193,masks\TRAIN_1746.png
1747,3.444,36.029,masks\TRAIN_1747.png
1748,14.644,21.472,masks\TRAIN_1748.png
1749,9.768,37.767,masks\TRAIN_1749.png
1750,6.167,35.508,masks\TRAIN_1750.png
1751,4.157,28.007,masks\TRAIN_1751.png
1752,6.289,26.413,masks\TRAIN_1752.png
1753,9.359,16.026,masks\TRAIN_1753.png
1754,7.235,11.534,masks\TRAIN_1754.png
1755,6.308,10.46,masks\TRAIN_1755.png
1756,4.749,61.534,masks\TRAIN_1756.png
1757,9.395,46.675,masks\TRAIN_1757.png
1758,10.649,12.644,masks\TRAIN_1758.png
1759,6.996,25.688,masks\TRAIN_1759.png
1760,2.095,69.594,masks\TRAIN_1760.png
1761,4.493,44.015,masks\TRAIN_1761.png
1762,1.627,62.56,masks\TRAIN_1762.png
1763,6.242,34.333,masks\TRAIN_1763.png
1764,7.534,64.233,masks\TRAIN_1764.png
1765,13.026,10.245,masks\TRAIN_1765.png
1766,1.628,80.932,masks\TRAIN_1766.png
1767,4.955,31.604,masks\TRAIN_1767.png
1768,7.233,53.828,masks\TRAIN_1768.png
1769,4.789,13.711,masks\TRAIN_1769.png
1770,11.34,10.954,masks\TRAIN_1770.png
1771,1.577,38.539,masks\TRAIN_1771.png
1772,1.591,78.053,masks\TRAIN_1772.png
1773,3.897,36.36,masks\TRAIN_1773.png
1774,5.895,39.351,masks\TRAIN_1774.png
1775,6.125,45.92,masks\TRAIN_1775.png
1776,10.703,16.56,masks\TRAIN_1776.png
1777,2.812,86.167,masks\TRAIN_1777.png
1778,1.449,16.37,masks\TRAIN_1778.png
1779,9.619,40.672,masks\TRAIN_1779.png
1780,2.552,44.902,masks\TRAIN_1780.png
1781,5.933,12.906,masks\TRAIN_1781.png
1782,5.384,27.309,masks\TRAIN_1782.png
1783,1.057,40.329,masks\TRAIN_1783.png
1784,3.172,62.734,masks\TRAIN_1784.png
1785,9.068,12.391,masks\TRAIN_1785.png
1786,6.924,66.299,masks\TRAIN_1786.png
1787,2.272,51.488,masks\TRAIN_1787.png
1788,8.443,39.348,masks\TRAIN_1788.png
1789,1.841,31.886,masks\TRAIN_1789.png
1790,2.136,41.586,masks\TRAIN_1790.png
1791,1.353,83.414,masks\TRAIN_1791.png
1792,1.393,82.896,masks\TRAIN_1792.png
1793,10.062,8.217,masks\TRAIN_1793.png
1794,4.08,46.267,masks\TRAIN_1794.png
1795,1.71,65.906,masks\TRAIN_1795.png
1796,7.014,12.605,masks\TRAIN_1796.png
1797,1.658,12.498,masks\TRAIN_1797.png
1798,1.378,17.836,masks\TRAIN_1798.png
1799,6.433,28.457,masks\TRAIN_1799.png
1800,1.091,60.117,masks\TRAIN_1800.png
1801,6.266,31.396,masks\TRAIN_1801.png
1802,15.244,36.1,masks\TRAIN_1802.png
1803,2.273,51.557,masks\TRAIN_1803.png
1804,3.529,63.061,masks\TRAIN_1804.png
1805,2.154,61.154,masks\TRAIN_1805.png
1806,6.301,36.868,masks\TRAIN_1806.png
1807,6.592,37.009,masks\TRAIN_1807.png
1808,2.154,43.053,masks\TRAIN_1808.png
1809,5.132,33.759,masks\TRAIN_1809.png
1810,2.124,66.539,masks\TRAIN_1810.png
1811,7.061,51.896,masks\TRAIN_1811.png
1812,1.652,41.733,masks\TRAIN_1812.png
1813,8.514,33.784,masks\TRAIN_1813.png
1814,1.597,34.707,masks\TRAIN_1814.png
1815,8.217,8.872,masks\TRAIN_1815.png
1816,1.192,71.26,masks\TRAIN_1816.png
1817,8.389,25.341,masks\TRAIN_1817.png
1818,2.667,46.886,masks\TRAIN_1818.png
1819,9.299,18.723,masks\TRAIN_1819.png
1820,7.854,50.829,masks\TRAIN_1820.png
1821,3.009,36.159,masks\TRAIN_1821.png
1822,2.365,61.257,masks\TRAIN_1822.png
1823,1.432,88.681,masks\TRAIN_1823.png
1824,12.393,29.219,masks\TRAIN_1824.png
1825,4.485,42.487,masks\TRAIN_1825.png
1826,2.909,45.548,masks\TRAIN_1826.png
1827,11.871,12.367,masks\TRAIN_1827.png
1828,9.636,16.944,masks\TRAIN_1828.png
1829,4.003,52.521,masks\TRAIN_1829.png
1830,1.319,29.713,masks\TRAIN_1830.png
1831,8.54,57.576,masks\TRAIN_1831.png
1832,5.823,50.106,masks\TRAIN_1832.png
1833,1.212,86.553,masks\TRAIN_1833.png
1834,8.629,50.412,masks\TRAIN_1834.png
1835,10.063,2.448,masks\TRAIN_1835.png
1836,6.06,17.23,masks\TRAIN_1836.png
1837,1.469,89.241,masks\TRAIN_1837.png
1838,8.88,8.941,masks\TRAIN_1838.png
1839,7.808,50.021,masks\TRAIN_1839.png
1840,4.42,15.22,masks\TRAIN_1840.png
1841,5.793,17.042,masks\TRAIN_1841.png
1842,9.625,39.397,masks\TRAIN_1842.png
1843,6.336,17.769,masks\TRAIN_1843.png
1844,10.627,31.124,masks\TRAIN_1844.png
1845,6.261,10.013,masks\TRAIN_1845.png
1846,8.982,23.053,masks\TRAIN_1846.png
1847,15.038,23.985,masks\TRAIN_1847.png
1848,5.427,9.352,masks\TRAIN_1848.png
1849,1.103,78.498,masks\TRAIN_1849.png
1850,4.151,20.89,masks\TRAIN_1850.png
1851,1.499,61.849,masks\TRAIN_1851.png
1852,2.395,27.834,masks\TRAIN_1852.png
1853,1.769,5.689,masks\TRAIN_1853.png
1854,2.903,46.301,masks\TRAIN_1854.png
1855,1.158,56.948,masks\TRAIN_1855.png
1856,4.511,15.38,masks\TRAIN_1856.png
1857,10.561,55.564,masks\TRAIN_1857.png
1858,13.879,30.252,masks\TRAIN_1858.png
1859,6.799,57.759,masks\TRAIN_1859.png
1860,4.298,8.517,masks\TRAIN_1860.png
1861,1.661,75.224,masks\TRAIN_1861.png
1862,11.371,24.001,masks\TRAIN_1862.png
1863,9.481,8.089,masks\TRAIN_1863.png
1864,1.156,38.591,masks\TRAIN_1864.png
1865,1.574,67.745,masks\TRAIN_1865.png
1866,4.533,89.535,masks\TRAIN_1866.png
1867,6.544,33.428,masks\TRAIN_1867.png
1868,10.415,7.985,masks\TRAIN_1868.png
1869,3.765,32.008,masks\TRAIN_1869.png
1870,1.012,5.518,masks\TRAIN_1870.png
1871,1.89,57.962,masks\TRAIN_1871.png
1872,8.282,38.418,masks\TRAIN_1872.png
1873,7.875,21.199,masks\TRAIN_1873.png
1874,4.054,9.82,masks\TRAIN_1874.png
1875,4.526,47.231,masks\TRAIN_1875.png
1876,1.923,34.219,masks\TRAIN_1876.png
1877,7.83,9.647,masks\TRAIN_1877.png
1878,2.183,88.407,masks\TRAIN_1878.png
1879,1.531,33.586,masks\TRAIN_1879.png
1880,6.898,44.359,masks\TRAIN_1880.png
1881,7.097,32.65,masks\TRAIN_1881.png
1882,12.661,43.539,masks\TRAIN_1882.png
1883,7.867,39.595,masks\TRAIN_1883.png
1884,2.592,76.048,masks\TRAIN_1884.png
1885,5.233,41.027,masks\TRAIN_1885.png
1886,5.682,44.199,masks\TRAIN_1886.png
1887,1.595,78.552,masks\TRAIN_1887.png
1888,1.613,69.076,masks\TRAIN_1888.png
1889,4.931,9.318,masks\TRAIN_1889.png
1890,5.035,14.03,masks\TRAIN_1890.png
1891,1.468,11.134,masks\TRAIN_1891.png
1892,11.056,8.371,masks\TRAIN_1892.png
1893,7.366,10.827,masks\TRAIN_1893.png
1894,9.234,49.017,masks\TRAIN_1894.png
1895,10.235,26.244,masks\TRAIN_1895.png
1896,14.11,30.149,masks\TRAIN_1896.png
1897,2.493,15.156,masks\TRAIN_1897.png
1898,4.85,36.154,masks\TRAIN_1898.png
1899,1.361,89.777,masks\TRAIN_1899.png
1900,3.755,58.406,masks\TRAIN_1900.png
1901,1.244,50.216,masks\TRAIN_1901.png
1902,7.983,47.648,masks\TRAIN_1902.png
1903,5.664,69.469,masks\TRAIN_1903.png
1904,2.101,52.168,masks\TRAIN_1904.png
1905,2.215,78.79,masks\TRAIN_1905.png
1906,4.194,26.86,masks\TRAIN_1906.png
1907,3.13,60.493,masks\TRAIN_1907.png
1908,5.06,9.467,masks\TRAIN_1908.png
1909,17.609,3.064,masks\TRAIN_1909.png
1910,7.356,53.784,masks\TRAIN_1910.png
1911,3.109,39.401,masks\TRAIN_1911.png
1912,6.73,21.716,masks\TRAIN_1912.png
1913,2.477,69.784,masks\TRAIN_1913.png
1914,2.107,72.597,masks\TRAIN_1914.png
1915,13.915,33.43,masks\TRAIN_1915.png
1916,1.577,45.319,masks\TRAIN_1916.png
1917,9.434,56.234,masks\TRAIN_1917.png
1918,10.566,13.17,masks\TRAIN_1918.png
1919,7.058,44.316,masks\TRAIN_1919.png
1920,2.799,38.391,masks\TRAIN_1920.png
1921,3.121,60.611,masks\TRAIN_1921.png
1922,5.095,45.647,masks\TRAIN_1922.png
1923,7.203,43.429,masks\TRAIN_1923.png
1924,2.474,11.403,masks\TRAIN_1924.png
1925,10.042,34.069,masks\TRAIN_1925.png
1926,5.808,27.174,masks\TRAIN_1926.png
1927,7.098,60.302,masks\TRAIN_1927.png
1928,14.663,5.629,masks\TRAIN_1928.png
1929,10.886,65.861,masks\TRAIN_1929.png
1930,8.61,26.12,masks\TRAIN_1930.png
1931,1.465,63.047,masks\TRAIN_1931.png
1932,8.897,12.248,masks\TRAIN_1932.png
1933,6.759,22.243,masks\TRAIN_1933.png
1934,5.317,39.749,masks\TRAIN_1934.png
1935,6.909,42.671,masks\TRAIN_1935.png
1936,1.172,82.169,masks\TRAIN_1936.png
1937,3.55,77.713,masks\TRAIN_1937.png
1938,5.454,10.705,masks\TRAIN_1938.png
1939,5.099,15.767,masks\TRAIN_1939.png
1940,4.864,43.05,masks\TRAIN_1940.png
1941,1.291,34.305,masks\TRAIN_1941.png
1942,1.002,53.418,masks\TRAIN_1942.png
1943,11.407,11.509,masks\TRAIN_1943.png
1944,2.166,49.535,masks\TRAIN_1944.png
1945,2.049,52.771,masks\TRAIN_1945.png
1946,2.848,48.657,masks\TRAIN_1946.png
1947,3.829,29.659,masks\TRAIN_1947.png
1948,3.994,71.706,masks\TRAIN_1948.png
1949,7.532,12.81,masks\TRAIN_1949.png
1950,2.256,50.957,masks\TRAIN_1950.png
1951,7.785,15.117,masks\TRAIN_1951.png
1952,2.98,60.658,masks\TRAIN_1952.png
1953,7.166,9.923,masks\TRAIN_1953.png
1954,4.671,31.784,masks\TRAIN_1954.png
1955,5.035,60.419,masks\TRAIN_1955.png
1956,4.423,54.89,masks\TRAIN_1956.png
1957,1.103,83.724,masks\TRAIN_1957.png
1958,4.427,61.368,masks\TRAIN_1958.png
1959,5.462,65.437,masks\TRAIN_1959.png
1960,1.432,43.857,masks\TRAIN_1960.png
1961,8.891,38.123,masks\TRAIN_1961.png
1962,3.865,78.636,masks\TRAIN_1962.png
1963,8.823,11.293,masks\TRAIN_1963.png
1964,2.047,44.077,masks\TRAIN_1964.png
1965,4.68,25.653,masks\TRAIN_1965.png
1966,3.392,70.876,masks\TRAIN_1966.png
1967,2.876,39.226,masks\TRAIN_1967.png
1968,10.748,49.977,masks\TRAIN_1968.png
1969,4.351,30.618,masks\TRAIN_1969.png
1970,3.741,29.46,masks\TRAIN_1970.png
1971,1.364,75.054,masks\TRAIN_1971.png
1972,8.603,39.749,masks\TRAIN_1972.png
1973,1.418,66.569,masks\TRAIN_1973.png
1974,2.155,61.772,masks\TRAIN_1974.png
1975,4.423,68.923,masks\TRAIN_1975.png
1976,5.334,6.973,masks\TRAIN_1976.png
1977,3.694,7.619,masks\TRAIN_1977.png
1978,1.083,49.134,masks\TRAIN_1978.png
1979,4.45,20.28,masks\TRAIN_1979.png
1980,1.839,35.054,masks\TRAIN_1980.png
1981,6.922,41.352,masks\TRAIN_1981.png
1982,9.428,42.269,masks\TRAIN_1982.png
1983,4.764,17.217,masks\TRAIN_1983.png
1984,8.771,20.551,masks\TRAIN_1984.png
1985,3.839,46.089,masks\TRAIN_1985.png
1986,1.994,73.386,masks\TRAIN_1986.png
1987,1.828,92.406,masks\TRAIN_1987.png
1988,8.888,22.459,masks\TRAIN_1988.png
1989,1.21,12.292,masks\TRAIN_1989.png
1990,13.008,28.045,masks\TRAIN_1990.png
1991,1.378,71.866,masks\TRAIN_1991.png
1992,1.881,19.65,masks\TRAIN_1992.png
1993,3.203,8.981,masks\TRAIN_1993.png
1994,3.51,49.731,masks\TRAIN_1994.png
1995,2.362,7.93,masks\TRAIN_1995.png
1996,14.973,28.351,masks\TRAIN_1996.png
1997,10.65,37.979,masks\TRAIN_1997.png
1998,5.7,13.23,masks\TRAIN_1998.png
1999,4.006,51.014,masks\TRAIN_1999.png
2000,6.933,19.559,masks\TRAIN_2000.png
2001,2.785,34.186,masks\TRAIN_2001.png
2002,2.534,43.702,masks\TRAIN_2002.png
2003,10.49,12.107,masks\TRAIN_2003.png
2004,3.009,46.64,masks\TRAIN_2004.png
2005,3.303,54.994,masks\TRAIN_2005.png
2006,4.557,62.897,masks\TRAIN_2006.png
2007,1.631,27.284,masks\TRAIN_2007.png
2008,2.599,17.916,masks\TRAIN_2008.png
2009,1.363,56.497,masks\TRAIN_2009.png
2010,6.047,8.005,masks\TRAIN_2010.png
2011,5.848,30.954,masks\TRAIN_2011.png
2012,9.591,35.544,masks\TRAIN_2012.png
2013,1.292,64.127,masks\TRAIN_2013.png
2014,2.41,25.976,masks\TRAIN_2014.png
2015,11.996,53.34,masks\TRAIN_2015.png
2016,6.177,66.313,masks\TRAIN_2016.png
2017,4.076,11.751,masks\TRAIN_2017.png
2018,1.546,61.334,masks\TRAIN_2018.png
2019,23.179,3.856,masks\TRAIN_2019.png
2020,18.357,8.519,masks\TRAIN_2020.png
2021,4.347,37.947,masks\TRAIN_2021.png
2022,17.28,9.422,masks\TRAIN_2022.png
2023,2.647,9.995,masks\TRAIN_2023.png
2024,2.496,46.998,masks\TRAIN_2024.png
2025,2.846,11.842,masks\TRAIN_2025.png
2026,14.629,8.59,masks\TRAIN_2026.png
2027,5.913,24.599,masks\TRAIN_2027.png
2028,3.461,55.832,masks\TRAIN_2028.png
2029,3.665,33.142,masks\TRAIN_2029.png
2030,8.379,44.805,masks\TRAIN_2030.png
2031,8.808,53.722,masks\TRAIN_2031.png
2032,1.52,15.564,masks\TRAIN_2032.png
2033,4.882,49.315,masks\TRAIN_2033.png
2034,2.105,34.558,masks\TRAIN_2034.png
2035,1.462,10.96,masks\TRAIN_2035.png
2036,1.759,35.24,masks\TRAIN_2036.png
2037,1.203,49.716,masks\TRAIN_2037.png
2038,11.354,48.214,masks\TRAIN_2038.png
2039,1.073,26.147,masks\TRAIN_2039.png
2040,3.702,45.698,masks\TRAIN_2040.png
2041,2.092,63.538,masks\TRAIN_2041.png
2042,7.143,10.444,masks\TRAIN_2042.png
2043,1.575,75.673,masks\TRAIN_2043.png
2044,15.394,22.035,masks\TRAIN_2044.png
2045,10.419,11.762,masks\TRAIN_2045.png
2046,5.411,42.08,masks\TRAIN_2046.png
2047,9.871,32.124,masks\TRAIN_2047.png
2048,13.292,37.556,masks\TRAIN_2048.png
2049,2.393,6.678,masks\TRAIN_2049.png
2050,1.607,84.989,masks\TRAIN_2050.png
2051,3.208,22.011,masks\TRAIN_2051.png
2052,7.11,33.959,masks\TRAIN_2052.png
2053,4.71,8.742,masks\TRAIN_2053.png
2054,4.149,53.685,masks\TRAIN_2054.png
2055,3.647,31.762,masks\TRAIN_2055.png
2056,18.117,17.734,masks\TRAIN_2056.png
2057,4.727,74.183,masks\TRAIN_2057.png
2058,6.025,13.288,masks\TRAIN_2058.png
2059,24.6,7.413,masks\TRAIN_2059.png
2060,11.243,53.388,masks\TRAIN_2060.png
2061,9.148,25.55,masks\TRAIN_2061.png
2062,11.316,9.941,masks\TRAIN_2062.png
2063,1.902,11.845,masks\TRAIN_2063.png
2064,3.786,84.348,masks\TRAIN_2064.png
2065,9.641,57.959,masks\TRAIN_2065.png
2066,3.531,35.166,masks\TRAIN_2066.png
2067,8.422,58.96,masks\TRAIN_2067.png
2068,3.071,37.409,masks\TRAIN_2068.png
2069,11.053,57.171,masks\TRAIN_2069.png
2070,1.628,11.287,masks\TRAIN_2070.png
2071,1.531,64.561,masks\TRAIN_2071.png
2072,2.718,9.716,masks\TRAIN_2072.png
2073,4.043,42.873,masks\TRAIN_2073.png
2074,7.679,12.513,masks\TRAIN_2074.png
2075,2.427,38.795,masks\TRAIN_2075.png
2076,13.521,18.317,masks\TRAIN_2076.png
2077,1.942,48.915,masks\TRAIN_2077.png
2078,2.229,28.54,masks\TRAIN_2078.png
2079,5.773,68.127,masks\TRAIN_2079.png
2080,2.606,22.591,masks\TRAIN_2080.png
2081,4.734,25.297,masks\TRAIN_2081.png
2082,3.484,77.435,masks\TRAIN_2082.png
2083,4.177,82.938,masks\TRAIN_2083.png
2084,4.817,26.272,masks\TRAIN_2084.png
2085,6.459,27.519,masks\TRAIN_2085.png
2086,2.22,66.607,masks\TRAIN_2086.png
2087,10.36,21.139,masks\TRAIN_2087.png
2088,4.788,13.7,masks\TRAIN_2088.png
2089,3.195,11.789,masks\TRAIN_2089.png
2090,4.275,31.822,masks\TRAIN_2090.png
2091,2.331,6.922,masks\TRAIN_2091.png
2092,9.418,39.484,masks\TRAIN_2092.png
2093,5.217,3.299,masks\TRAIN_2093.png
2094,13.996,17.664,masks\TRAIN_2094.png
2095,6.869,37.773,masks\TRAIN_2095.png
2096,5.537,65.891,masks\TRAIN_2096.png
2097,9.242,13.33,masks\TRAIN_2097.png
2098,1.094,8.232,masks\TRAIN_2098.png
2099,9.012,14.356,masks\TRAIN_2099.png
