,building,greenery,img
2114,15.013,21.56,masks\oba_1190.png
2115,11.245,65.485,masks\oba_11900.png
2116,8.449,41.788,masks\oba_11901.png
2117,11.91,66.83,masks\oba_11902.png
2118,30.145,22.634,masks\oba_11903.png
2119,10.636,46.398,masks\oba_11904.png
2120,12.357,41.982,masks\oba_11905.png
2121,7.348,36.94,masks\oba_11906.png
2122,10.93,25.643,masks\oba_11907.png
2123,9.259,6.405,masks\oba_11908.png
2124,10.238,28.211,masks\oba_11909.png
2125,6.993,16.798,masks\oba_1191.png
2126,5.701,55.325,masks\oba_11910.png
2127,6.956,90.806,masks\oba_11911.png
2128,14.533,25.064,masks\oba_11912.png
2129,21.116,46.647,masks\oba_11913.png
2130,18.085,27.531,masks\oba_11914.png
2131,5.214,61.705,masks\oba_11915.png
2132,6.024,50.827,masks\oba_11916.png
2133,7.493,7.261,masks\oba_11917.png
2134,15.011,1.207,masks\oba_11918.png
2135,19.637,20.047,masks\oba_11919.png
2136,12.165,7.035,masks\oba_1192.png
2137,5.869,51.829,masks\oba_11920.png
2138,10.802,46.341,masks\oba_11921.png
2139,16.64,5.438,masks\oba_11922.png
2140,16.106,27.482,masks\oba_11923.png
2141,22.288,53.005,masks\oba_11924.png
2142,11.252,49.513,masks\oba_11925.png
2143,7.028,82.843,masks\oba_11926.png
2144,22.074,36.695,masks\oba_11927.png
2145,18.948,67.707,masks\oba_11928.png
2146,13.675,71.613,masks\oba_11929.png
2147,9.99,68.073,masks\oba_1193.png
2148,8.913,13.464,masks\oba_11930.png
2149,13.034,52.711,masks\oba_11931.png
2150,6.219,57.117,masks\oba_11932.png
2151,14.185,3.013,masks\oba_11933.png
2152,8.459,39.875,masks\oba_11934.png
2153,8.508,51.929,masks\oba_11935.png
2154,9.733,24.947,masks\oba_11936.png
2155,6.513,33.817,masks\oba_11937.png
2156,5.761,73.377,masks\oba_11938.png
2157,15.127,8.6,masks\oba_11939.png
2158,7.156,18.606,masks\oba_1194.png
2159,13.337,76.606,masks\oba_11940.png
2160,13.133,75.984,masks\oba_11941.png
2161,10.093,74.614,masks\oba_11942.png
2162,12.818,10.938,masks\oba_11943.png
2163,10.982,25.821,masks\oba_11944.png
2164,5.247,2.274,masks\oba_11945.png
2165,8.02,8.502,masks\oba_11946.png
2166,10.964,72.803,masks\oba_11947.png
2167,13.394,67.369,masks\oba_11948.png
2168,8.094,6.456,masks\oba_11949.png
2169,12.692,1.101,masks\oba_1195.png
2170,12.334,39.631,masks\oba_11950.png
2171,9.708,10.232,masks\oba_11951.png
2172,18.24,20.606,masks\oba_11952.png
2173,7.087,60.73,masks\oba_11953.png
2174,12.779,75.108,masks\oba_11954.png
2175,19.265,69.774,masks\oba_11955.png
2176,6.866,39.592,masks\oba_11956.png
2177,13.675,36.058,masks\oba_11957.png
2178,12.105,14.397,masks\oba_11958.png
2179,10.275,25.605,masks\oba_11959.png
2180,16.738,42.984,masks\oba_1196.png
2181,19.456,41.244,masks\oba_11960.png
2182,8.131,29.384,masks\oba_11961.png
2183,8.818,48.914,masks\oba_11962.png
2184,14.474,14.13,masks\oba_11963.png
2185,8.739,0.396,masks\oba_11964.png
2186,8.786,61.207,masks\oba_11965.png
2187,12.636,34.062,masks\oba_11966.png
2188,14.718,27.421,masks\oba_11967.png
2189,10.18,13.352,masks\oba_11968.png
2190,12.535,29.47,masks\oba_11969.png
2191,7.64,47.552,masks\oba_1197.png
2192,7.854,84.649,masks\oba_11970.png
2193,9.804,9.625,masks\oba_11971.png
2194,11.46,2.234,masks\oba_11972.png
2195,9.074,8.492,masks\oba_11973.png
2196,4.841,35.855,masks\oba_11974.png
2197,7.523,11.879,masks\oba_11975.png
2198,8.027,77.972,masks\oba_11976.png
2199,8.437,7.249,masks\oba_11977.png
2200,23.15,8.61,masks\oba_11978.png
2201,10.198,28.488,masks\oba_11979.png
2202,18.634,4.766,masks\oba_1198.png
2203,10.118,4.594,masks\oba_11980.png
2204,20.041,63.18,masks\oba_11981.png
2205,6.228,67.982,masks\oba_11982.png
2206,11.1,41.835,masks\oba_11983.png
2207,10.326,26.366,masks\oba_11984.png
2208,5.339,44.639,masks\oba_11985.png
2209,13.597,15.437,masks\oba_11986.png
2210,11.108,0.275,masks\oba_11987.png
2211,8.278,6.914,masks\oba_11988.png
2212,20.233,75.006,masks\oba_11989.png
2213,8.509,77.761,masks\oba_1199.png
2214,10.72,30.924,masks\oba_11990.png
2215,13.048,24.091,masks\oba_11991.png
2216,10.725,31.986,masks\oba_11992.png
2217,13.123,49.027,masks\oba_11993.png
2218,7.574,85.877,masks\oba_11994.png
2219,8.245,26.004,masks\oba_11995.png
2220,9.773,6.926,masks\oba_11996.png
2221,10.813,34.12,masks\oba_11997.png
2222,6.953,39.742,masks\oba_11998.png
2223,11.551,80.774,masks\oba_11999.png
2224,9.04,18.264,masks\oba_12.png
2225,9.234,12.947,masks\oba_120.png
2226,16.689,8.374,masks\oba_1200.png
2227,6.84,37.574,masks\oba_12000.png
2228,12.869,82.554,masks\oba_12001.png
2229,28.062,23.204,masks\oba_12002.png
2230,7.051,18.649,masks\oba_12003.png
2231,14.28,32.18,masks\oba_12004.png
2232,20.271,48.883,masks\oba_12005.png
2233,15.694,3.759,masks\oba_12006.png
2234,8.982,50.295,masks\oba_12007.png
2235,7.053,74.161,masks\oba_12008.png
2236,9.348,83.147,masks\oba_12009.png
2237,12.477,73.486,masks\oba_1201.png
2238,5.116,2.839,masks\oba_12010.png
2239,9.69,40.954,masks\oba_12011.png
2240,13.062,63.783,masks\oba_12012.png
2241,10.998,52.336,masks\oba_12013.png
2242,11.489,31.91,masks\oba_12014.png
2243,13.48,1.459,masks\oba_12015.png
2244,7.099,38.184,masks\oba_12016.png
2245,18.481,34.167,masks\oba_12017.png
2246,8.914,61.548,masks\oba_12018.png
2247,6.298,7.322,masks\oba_12019.png
2248,11.666,38.934,masks\oba_1202.png
2249,9.792,58.479,masks\oba_12020.png
2250,12.826,15.945,masks\oba_12021.png
2251,4.565,2.331,masks\oba_12022.png
2252,12.631,76.839,masks\oba_12023.png
2253,12.329,37.439,masks\oba_12024.png
2254,14.922,50.007,masks\oba_12025.png
2255,13.033,18.81,masks\oba_12026.png
2256,11.827,1.29,masks\oba_12027.png
2257,12.288,75.833,masks\oba_12028.png
2258,10.13,4.896,masks\oba_12029.png
2259,10.618,20.441,masks\oba_1203.png
2260,9.147,70.059,masks\oba_12030.png
2261,6.49,51.474,masks\oba_12031.png
2262,11.783,82.41,masks\oba_12032.png
2263,12.345,6.136,masks\oba_12033.png
2264,9.18,29.927,masks\oba_12034.png
2265,6.874,36.395,masks\oba_12035.png
2266,8.058,33.903,masks\oba_12036.png
2267,8.323,6.438,masks\oba_12037.png
2268,9.018,76.715,masks\oba_12038.png
2269,8.101,12.601,masks\oba_12039.png
2270,6.776,54.786,masks\oba_1204.png
2271,11.448,60.9,masks\oba_12040.png
2272,27.357,2.446,masks\oba_12041.png
2273,20.378,65.774,masks\oba_12042.png
2274,16.787,47.256,masks\oba_12043.png
2275,9.145,70.085,masks\oba_12044.png
2276,23.747,54.247,masks\oba_12045.png
2277,10.825,1.623,masks\oba_12046.png
2278,10.368,78.226,masks\oba_12047.png
2279,5.132,43.06,masks\oba_12048.png
2280,7.599,2.235,masks\oba_12049.png
2281,17.142,0.588,masks\oba_1205.png
2282,6.885,74.263,masks\oba_12050.png
2283,8.342,44.398,masks\oba_12051.png
2284,8.962,40.741,masks\oba_12052.png
2285,11.414,66.346,masks\oba_12053.png
2286,6.594,69.53,masks\oba_12054.png
2287,6.136,63.413,masks\oba_12055.png
2288,14.824,24.034,masks\oba_12056.png
2289,9.747,58.533,masks\oba_12057.png
2290,10.349,74.263,masks\oba_12058.png
2291,15.574,70.235,masks\oba_12059.png
2292,14.504,6.494,masks\oba_1206.png
2293,15.247,30.64,masks\oba_12060.png
2294,8.882,63.745,masks\oba_12061.png
2295,6.58,54.513,masks\oba_12062.png
2296,10.127,68.778,masks\oba_12063.png
2297,10.463,30.529,masks\oba_12064.png
2298,9.951,87.846,masks\oba_12065.png
2299,11.914,28.145,masks\oba_12066.png
2300,7.401,82.299,masks\oba_12067.png
2301,7.589,32.39,masks\oba_12068.png
2302,8.5,32.827,masks\oba_12069.png
2303,13.544,16.619,masks\oba_1207.png
2304,6.403,83.601,masks\oba_12070.png
2305,7.241,71.936,masks\oba_12071.png
2306,7.888,7.948,masks\oba_12072.png
2307,13.475,56.382,masks\oba_12073.png
2308,17.345,36.591,masks\oba_12074.png
2309,8.806,8.729,masks\oba_12075.png
2310,8.206,80.441,masks\oba_12076.png
2311,10.48,12.648,masks\oba_12077.png
2312,13.511,7.957,masks\oba_12078.png
2313,21.688,8.957,masks\oba_12079.png
2314,11.458,0.192,masks\oba_1208.png
2315,12.939,59.536,masks\oba_12080.png
2316,11.501,58.776,masks\oba_12081.png
2317,14.686,17.657,masks\oba_12082.png
2318,8.6,29.23,masks\oba_12083.png
2319,18.015,30.576,masks\oba_12084.png
2320,11.684,48.032,masks\oba_12085.png
2321,5.373,39.543,masks\oba_12086.png
2322,16.38,40.812,masks\oba_12087.png
2323,8.384,10.215,masks\oba_12088.png
2324,9.933,46.243,masks\oba_12089.png
2325,9.445,21.077,masks\oba_1209.png
2326,11.214,19.059,masks\oba_12090.png
2327,12.166,49.475,masks\oba_12091.png
2328,17.216,78.129,masks\oba_12092.png
2329,5.884,45.292,masks\oba_12093.png
2330,6.362,88.434,masks\oba_12094.png
2331,25.972,44.102,masks\oba_12095.png
2332,15.268,71.27,masks\oba_12096.png
2333,31.132,63.348,masks\oba_12097.png
2334,14.413,38.464,masks\oba_12098.png
2335,12.413,16.179,masks\oba_12099.png
2336,8.862,4.324,masks\oba_121.png
2337,9.148,65.255,masks\oba_1210.png
2338,7.699,77.282,masks\oba_12100.png
2339,5.061,14.469,masks\oba_12101.png
2340,8.53,59.571,masks\oba_12102.png
2341,11.056,77.886,masks\oba_12103.png
2342,5.078,0.512,masks\oba_12104.png
2343,6.112,5.594,masks\oba_12105.png
2344,8.685,72.855,masks\oba_12106.png
2345,7.76,31.725,masks\oba_12107.png
2346,11.987,28.062,masks\oba_12108.png
2347,8.818,44.918,masks\oba_12109.png
2348,7.528,90.056,masks\oba_1211.png
2349,9.868,17.573,masks\oba_12110.png
2350,12.095,62.156,masks\oba_12111.png
2351,6.593,65.798,masks\oba_12112.png
2352,20.716,1.176,masks\oba_12113.png
2353,8.226,44.718,masks\oba_12114.png
2354,6.07,25.171,masks\oba_12115.png
2355,5.281,50.538,masks\oba_12116.png
2356,18.781,38.246,masks\oba_12117.png
2357,9.235,34.939,masks\oba_12118.png
2358,13.195,40.757,masks\oba_12119.png
2359,10.858,15.992,masks\oba_1212.png
2360,10.611,77.557,masks\oba_12120.png
2361,10.164,77.07,masks\oba_12121.png
2362,13.896,6.895,masks\oba_12122.png
2363,7.729,53.874,masks\oba_12123.png
2364,13.367,75.525,masks\oba_12124.png
2365,9.275,8.141,masks\oba_12125.png
2366,6.425,66.129,masks\oba_12126.png
2367,11.575,24.064,masks\oba_12127.png
2368,22.142,27.839,masks\oba_12128.png
2369,12.89,27.23,masks\oba_12129.png
2370,8.617,81.91,masks\oba_1213.png
2371,13.844,32.817,masks\oba_12130.png
2372,15.053,17.315,masks\oba_12131.png
2373,9.06,15.451,masks\oba_12132.png
2374,18.332,5.611,masks\oba_12133.png
2375,6.865,8.558,masks\oba_12134.png
2376,9.493,8.311,masks\oba_12135.png
2377,12.891,23.735,masks\oba_12136.png
2378,12.881,76.163,masks\oba_12137.png
2379,12.726,54.077,masks\oba_12138.png
2380,10.81,3.61,masks\oba_12139.png
2381,11.791,44.182,masks\oba_1214.png
2382,17.749,26.51,masks\oba_12140.png
2383,23.965,62.08,masks\oba_12141.png
2384,8.301,75.478,masks\oba_12142.png
2385,15.926,23.848,masks\oba_12143.png
2386,8.319,28.493,masks\oba_12144.png
2387,12.06,76.55,masks\oba_12145.png
2388,12.196,23.407,masks\oba_12146.png
2389,9.422,65.794,masks\oba_12147.png
2390,8.155,72.668,masks\oba_12148.png
2391,7.282,76.257,masks\oba_12149.png
2392,17.271,26.18,masks\oba_1215.png
2393,12.429,43.913,masks\oba_12150.png
2394,11.351,41.516,masks\oba_12151.png
2395,8.252,1.548,masks\oba_12152.png
2396,9.887,14.605,masks\oba_12153.png
2397,9.142,41.033,masks\oba_12154.png
2398,9.526,1.588,masks\oba_12155.png
2399,22.89,47.311,masks\oba_12156.png
2400,8.886,18.916,masks\oba_12157.png
2401,12.132,27.764,masks\oba_12158.png
2402,8.591,68.854,masks\oba_12159.png
2403,15.03,5.323,masks\oba_1216.png
2404,12.083,30.895,masks\oba_12160.png
2405,7.078,85.073,masks\oba_12161.png
2406,4.869,10.335,masks\oba_12162.png
2407,12.001,86.068,masks\oba_12163.png
2408,11.607,11.368,masks\oba_12164.png
2409,12.134,39.499,masks\oba_12165.png
2410,12.013,28.018,masks\oba_12166.png
2411,14.188,23.201,masks\oba_12167.png
2412,13.189,10.757,masks\oba_12168.png
2413,11.125,85.276,masks\oba_12169.png
2414,20.511,45.063,masks\oba_1217.png
2415,6.77,31.179,masks\oba_12170.png
2416,7.13,88.474,masks\oba_12171.png
2417,12.862,58.176,masks\oba_12172.png
2418,9.458,57.225,masks\oba_12173.png
2419,10.728,34.822,masks\oba_12174.png
2420,9.473,68.179,masks\oba_12175.png
2421,12.459,0.636,masks\oba_12176.png
2422,8.208,74.921,masks\oba_12177.png
2423,13.208,36.39,masks\oba_12178.png
2424,12.488,24.701,masks\oba_12179.png
2425,11.744,21.068,masks\oba_1218.png
2426,20.229,32.409,masks\oba_12180.png
2427,10.781,10.147,masks\oba_12181.png
2428,8.287,73.26,masks\oba_12182.png
2429,12.36,29.049,masks\oba_12183.png
2430,8.898,13.718,masks\oba_12184.png
2431,8.82,73.599,masks\oba_12185.png
2432,11.537,31.884,masks\oba_12186.png
2433,11.011,15.861,masks\oba_12187.png
2434,6.876,8.393,masks\oba_12188.png
2435,6.425,76.831,masks\oba_12189.png
2436,5.732,66.836,masks\oba_1219.png
2437,15.465,80.712,masks\oba_12190.png
2438,5.577,72.863,masks\oba_12191.png
2439,11.601,68.815,masks\oba_12192.png
2440,10.751,57.664,masks\oba_12193.png
2441,10.352,12.449,masks\oba_12194.png
2442,12.904,31.404,masks\oba_12195.png
2443,12.876,75.754,masks\oba_12196.png
2444,12.798,29.993,masks\oba_12197.png
2445,13.478,18.38,masks\oba_12198.png
2446,12.196,4.708,masks\oba_12199.png
2447,10.418,74.602,masks\oba_122.png
2448,7.55,50.501,masks\oba_1220.png
2449,7.36,28.024,masks\oba_12200.png
2450,6.694,24.808,masks\oba_12201.png
2451,15.99,21.683,masks\oba_12202.png
2452,13.062,46.08,masks\oba_12203.png
2453,13.638,53.773,masks\oba_12204.png
2454,8.867,9.369,masks\oba_12205.png
2455,5.354,66.545,masks\oba_12206.png
2456,14.115,13.106,masks\oba_12207.png
2457,8.801,78.13,masks\oba_12208.png
2458,8.41,30.71,masks\oba_12209.png
2459,8.225,54.211,masks\oba_1221.png
2460,41.122,51.253,masks\oba_12210.png
2461,19.061,34.303,masks\oba_12211.png
2462,11.691,86.281,masks\oba_12212.png
2463,8.711,30.394,masks\oba_12213.png
2464,11.691,80.347,masks\oba_12214.png
2465,10.68,41.89,masks\oba_12215.png
2466,11.172,70.886,masks\oba_12216.png
2467,12.68,74.074,masks\oba_12217.png
2468,6.319,0.64,masks\oba_12218.png
2469,15.123,8.677,masks\oba_12219.png
2470,11.879,10.05,masks\oba_1222.png
2471,16.484,43.327,masks\oba_12220.png
2472,8.326,23.824,masks\oba_12221.png
2473,24.75,14.877,masks\oba_12222.png
2474,8.11,59.633,masks\oba_12223.png
2475,6.896,53.772,masks\oba_12224.png
2476,17.1,71.981,masks\oba_12225.png
2477,10.091,82.445,masks\oba_12226.png
2478,7.901,8.292,masks\oba_12227.png
2479,6.677,25.185,masks\oba_12228.png
2480,13.327,7.539,masks\oba_12229.png
2481,9.602,86.609,masks\oba_1223.png
2482,8.035,83.875,masks\oba_12230.png
2483,13.697,21.558,masks\oba_12231.png
2484,6.314,74.611,masks\oba_12232.png
2485,11.996,71.78,masks\oba_12233.png
2486,9.694,2.954,masks\oba_12234.png
2487,12.155,31.769,masks\oba_12235.png
2488,9.363,38.014,masks\oba_12236.png
2489,10.051,18.061,masks\oba_12237.png
2490,14.388,26.694,masks\oba_12238.png
2491,8.845,43.617,masks\oba_12239.png
2492,12.685,67.685,masks\oba_1224.png
2493,8.339,24.567,masks\oba_12240.png
2494,7.468,14.346,masks\oba_12241.png
2495,9.911,74.783,masks\oba_12242.png
2496,10.658,0.477,masks\oba_12243.png
2497,11.653,8.358,masks\oba_12244.png
2498,10.528,32.964,masks\oba_12245.png
2499,7.143,9.557,masks\oba_12246.png
2500,6.872,77.505,masks\oba_12247.png
2501,12.22,52.258,masks\oba_12248.png
2502,10.234,26.866,masks\oba_12249.png
2503,13.585,67.662,masks\oba_1225.png
2504,9.566,19.853,masks\oba_12250.png
2505,7.815,11.107,masks\oba_12251.png
2506,9.24,22.358,masks\oba_12252.png
2507,9.59,43.718,masks\oba_12253.png
2508,10.479,3.982,masks\oba_12254.png
2509,6.504,4.246,masks\oba_12255.png
2510,11.384,26.274,masks\oba_12256.png
2511,14.91,49.503,masks\oba_12257.png
2512,6.999,60.884,masks\oba_12258.png
2513,14.683,9.907,masks\oba_12259.png
2514,10.656,56.591,masks\oba_1226.png
2515,9.899,72.05,masks\oba_12260.png
2516,12.23,25.974,masks\oba_12261.png
2517,18.374,26.817,masks\oba_12262.png
2518,6.572,86.635,masks\oba_12263.png
2519,9.956,43.716,masks\oba_12264.png
2520,12.664,54.579,masks\oba_12265.png
2521,11.404,14.63,masks\oba_12266.png
2522,8.383,88.322,masks\oba_12267.png
2523,11.462,63.966,masks\oba_12268.png
2524,7.385,75.859,masks\oba_12269.png
2525,10.808,7.467,masks\oba_1227.png
2526,10.967,21.917,masks\oba_12270.png
2527,12.591,13.102,masks\oba_12271.png
2528,14.861,22.498,masks\oba_12272.png
2529,26.914,48.95,masks\oba_12273.png
2530,6.028,4.325,masks\oba_12274.png
2531,9.095,34.743,masks\oba_12275.png
2532,6.189,52.322,masks\oba_12276.png
2533,5.484,43.168,masks\oba_12277.png
2534,13.075,35.658,masks\oba_12278.png
2535,10.844,87.37,masks\oba_12279.png
2536,12.976,25.673,masks\oba_1228.png
2537,14.591,50.782,masks\oba_12280.png
2538,16.783,68.769,masks\oba_12281.png
2539,11.343,60.456,masks\oba_12282.png
2540,8.938,31.422,masks\oba_12283.png
2541,7.095,72.701,masks\oba_12284.png
2542,10.451,56.701,masks\oba_12285.png
2543,15.702,24.048,masks\oba_12286.png
2544,15.014,6.594,masks\oba_12287.png
2545,7.78,65.158,masks\oba_12288.png
2546,9.193,33.999,masks\oba_12289.png
2547,10.48,28.615,masks\oba_1229.png
2548,9.772,12.932,masks\oba_12290.png
2549,8.911,64.791,masks\oba_12291.png
2550,8.188,80.064,masks\oba_12292.png
2551,8.699,77.464,masks\oba_12293.png
2552,12.294,78.086,masks\oba_12294.png
2553,12.926,48.397,masks\oba_12295.png
2554,7.87,73.379,masks\oba_12296.png
2555,15.406,65.783,masks\oba_12297.png
2556,6.164,38.957,masks\oba_12298.png
2557,8.535,54.81,masks\oba_12299.png
2558,6.489,30.283,masks\oba_123.png
2559,9.183,21.793,masks\oba_1230.png
2560,12.493,50.926,masks\oba_12300.png
2561,23.538,76.395,masks\oba_12301.png
2562,10.794,24.116,masks\oba_12302.png
2563,10.8,54.113,masks\oba_12303.png
2564,10.814,38.705,masks\oba_12304.png
2565,15.025,31.499,masks\oba_12305.png
2566,16.98,25.02,masks\oba_12306.png
2567,13.048,23.275,masks\oba_12307.png
2568,26.854,30.138,masks\oba_12308.png
2569,10.204,11.236,masks\oba_12309.png
2570,7.946,86.608,masks\oba_1231.png
2571,9.953,27.72,masks\oba_12310.png
2572,11.007,64.662,masks\oba_12311.png
2573,17.889,62.758,masks\oba_12312.png
2574,6.021,32.14,masks\oba_12313.png
2575,6.618,38.037,masks\oba_12314.png
2576,6.792,48.251,masks\oba_12315.png
2577,9.047,43.39,masks\oba_12316.png
2578,8.305,2.886,masks\oba_12317.png
2579,12.948,24.074,masks\oba_12318.png
2580,24.426,50.492,masks\oba_12319.png
2581,9.723,71.66,masks\oba_1232.png
2582,13.089,74.165,masks\oba_12320.png
2583,9.384,71.404,masks\oba_12321.png
2584,10.94,81.184,masks\oba_12322.png
2585,9.686,55.952,masks\oba_12323.png
2586,12.711,42.854,masks\oba_12324.png
2587,16.854,37.002,masks\oba_12325.png
2588,15.492,16.337,masks\oba_12326.png
2589,7.905,65.067,masks\oba_12327.png
2590,10.167,18.584,masks\oba_12328.png
2591,12.618,46.506,masks\oba_12329.png
2592,8.016,56.612,masks\oba_1233.png
2593,11.818,43.304,masks\oba_12330.png
2594,16.514,43.128,masks\oba_12331.png
2595,27.272,25.652,masks\oba_12332.png
2596,9.084,39.199,masks\oba_12333.png
2597,12.423,68.162,masks\oba_12334.png
2598,19.566,46.529,masks\oba_12335.png
2599,7.865,10.696,masks\oba_12336.png
2600,8.074,14.869,masks\oba_12337.png
2601,7.944,28.112,masks\oba_12338.png
2602,5.871,3.723,masks\oba_12339.png
2603,8.33,83.451,masks\oba_1234.png
2604,8.204,44.479,masks\oba_12340.png
2605,8.681,4.464,masks\oba_12341.png
2606,6.544,17.131,masks\oba_12342.png
2607,11.438,75.415,masks\oba_12343.png
2608,5.598,7.478,masks\oba_12344.png
2609,5.263,31.493,masks\oba_12345.png
2610,11.475,56.673,masks\oba_12346.png
2611,13.981,37.704,masks\oba_12347.png
2612,11.782,69.45,masks\oba_12348.png
2613,13.884,19.934,masks\oba_12349.png
2614,9.292,11.646,masks\oba_1235.png
2615,14.277,38.562,masks\oba_12350.png
2616,19.784,18.622,masks\oba_12351.png
2617,9.998,81.46,masks\oba_12352.png
2618,7.244,38.678,masks\oba_12353.png
2619,12.091,10.484,masks\oba_12354.png
2620,9.895,39.905,masks\oba_12355.png
2621,12.121,43.425,masks\oba_12356.png
2622,14.915,49.128,masks\oba_12357.png
2623,8.749,63.543,masks\oba_12358.png
2624,11.729,44.001,masks\oba_12359.png
2625,6.463,84.821,masks\oba_1236.png
2626,10.972,57.742,masks\oba_12360.png
2627,12.006,52.786,masks\oba_12361.png
2628,19.031,62.788,masks\oba_12362.png
2629,6.199,86.366,masks\oba_12363.png
2630,14.35,74.059,masks\oba_12364.png
2631,15.841,28.363,masks\oba_12365.png
2632,9.032,13.673,masks\oba_12366.png
2633,12.053,34.931,masks\oba_12367.png
2634,13.121,33.907,masks\oba_12368.png
2635,11.549,75.888,masks\oba_12369.png
2636,7.451,57.705,masks\oba_1237.png
2637,5.587,4.266,masks\oba_12370.png
2638,8.295,75.55,masks\oba_12371.png
2639,8.987,36.302,masks\oba_12372.png
2640,13.63,39.363,masks\oba_12373.png
2641,9.026,70.559,masks\oba_12374.png
2642,14.574,72.564,masks\oba_12375.png
2643,16.224,12.159,masks\oba_12376.png
2644,10.548,86.091,masks\oba_12377.png
2645,8.132,35.377,masks\oba_12378.png
2646,10.463,80.637,masks\oba_12379.png
2647,11.644,41.093,masks\oba_1238.png
2648,10.944,84.044,masks\oba_12380.png
2649,14.378,36.098,masks\oba_12381.png
2650,11.403,7.238,masks\oba_12382.png
2651,33.244,13.398,masks\oba_12383.png
2652,9.362,86.872,masks\oba_12384.png
2653,15.97,67.738,masks\oba_12385.png
2654,9.698,6.694,masks\oba_12386.png
2655,10.157,70.427,masks\oba_12387.png
2656,5.506,60.243,masks\oba_12388.png
2657,10.494,64.334,masks\oba_12389.png
2658,10.632,77.832,masks\oba_1239.png
2659,10.967,51.681,masks\oba_12390.png
2660,9.605,5.635,masks\oba_12391.png
2661,18.063,28.197,masks\oba_12392.png
2662,13.02,5.824,masks\oba_12393.png
2663,6.89,74.15,masks\oba_12394.png
2664,9.724,52.787,masks\oba_12395.png
2665,15.993,61.722,masks\oba_12396.png
2666,5.573,1.534,masks\oba_12397.png
2667,11.898,15.316,masks\oba_12398.png
2668,8.515,59.246,masks\oba_12399.png
2669,9.313,44.305,masks\oba_124.png
2670,5.48,87.122,masks\oba_1240.png
2671,8.897,14.26,masks\oba_12400.png
2672,15.358,41.734,masks\oba_12401.png
2673,10.795,9.553,masks\oba_12402.png
2674,9.052,22.628,masks\oba_12403.png
2675,9.718,69.118,masks\oba_12404.png
2676,6.067,91.51,masks\oba_12405.png
2677,21.633,16.324,masks\oba_12406.png
2678,10.951,28.489,masks\oba_12407.png
2679,12.503,27.624,masks\oba_12408.png
2680,9.953,57.713,masks\oba_12409.png
2681,9.089,30.679,masks\oba_1241.png
2682,14.274,84.198,masks\oba_12410.png
2683,29.886,32.17,masks\oba_12411.png
2684,12.566,20.138,masks\oba_12412.png
2685,8.667,33.914,masks\oba_12413.png
2686,8.532,33.795,masks\oba_12414.png
2687,20.245,4.099,masks\oba_12415.png
2688,11.105,65.99,masks\oba_12416.png
2689,9.232,25.665,masks\oba_12417.png
2690,15.771,6.765,masks\oba_12418.png
2691,9.601,67.072,masks\oba_12419.png
2692,9.098,38.734,masks\oba_1242.png
2693,9.779,0.486,masks\oba_12420.png
2694,10.981,38.84,masks\oba_12421.png
2695,14.819,84.449,masks\oba_12422.png
2696,7.814,4.698,masks\oba_12423.png
2697,8.203,83.229,masks\oba_12424.png
2698,6.082,71.244,masks\oba_12425.png
2699,7.133,44.951,masks\oba_12426.png
2700,6.853,14.234,masks\oba_12427.png
2701,11.002,73.864,masks\oba_12428.png
2702,10.383,6.495,masks\oba_12429.png
2703,11.536,10.512,masks\oba_1243.png
2704,18.678,29.339,masks\oba_12430.png
2705,7.227,56.492,masks\oba_12431.png
2706,10.74,31.765,masks\oba_12432.png
2707,6.184,60.251,masks\oba_12433.png
2708,5.716,10.377,masks\oba_12434.png
2709,10.616,10.924,masks\oba_12435.png
2710,7.398,35.46,masks\oba_12436.png
2711,18.101,70.331,masks\oba_12437.png
2712,6.777,7.136,masks\oba_12438.png
2713,15.548,58.72,masks\oba_12439.png
2714,9.856,35.4,masks\oba_1244.png
2715,7.988,50.718,masks\oba_12440.png
2716,11.885,14.017,masks\oba_12441.png
2717,11.125,71.088,masks\oba_12442.png
2718,6.586,7.364,masks\oba_12443.png
2719,9.125,29.305,masks\oba_12444.png
2720,12.571,41.26,masks\oba_12445.png
2721,17.963,38.126,masks\oba_12446.png
2722,9.405,45.93,masks\oba_12447.png
2723,10.276,45.448,masks\oba_12448.png
2724,10.255,13.345,masks\oba_12449.png
2725,6.178,1.989,masks\oba_1245.png
2726,10.135,32.428,masks\oba_12450.png
2727,9.837,1.964,masks\oba_12451.png
2728,6.277,1.441,masks\oba_12452.png
2729,10.229,80.318,masks\oba_12453.png
2730,9.896,38.935,masks\oba_12454.png
2731,10.306,15.415,masks\oba_12455.png
2732,11.188,75.193,masks\oba_12456.png
2733,10.014,3.839,masks\oba_12457.png
2734,10.968,4.668,masks\oba_12458.png
2735,16.31,1.491,masks\oba_12459.png
2736,5.878,84.679,masks\oba_1246.png
2737,15.268,8.12,masks\oba_12460.png
2738,19.926,34.094,masks\oba_12461.png
2739,9.112,43.96,masks\oba_12462.png
2740,17.122,5.543,masks\oba_12463.png
2741,16.581,8.103,masks\oba_12464.png
2742,7.537,19.597,masks\oba_12465.png
2743,11.327,7.708,masks\oba_12466.png
2744,12.176,4.493,masks\oba_12467.png
2745,10.683,34.744,masks\oba_12468.png
2746,11.853,30.863,masks\oba_12469.png
2747,11.316,63.989,masks\oba_1247.png
2748,5.394,81.633,masks\oba_12470.png
2749,10.75,0.598,masks\oba_12471.png
